REF_AREA_LABEL,TIME_PERIOD,INDICATOR_LABEL,OBS_VALUE
South Asia,2006,"Population living below the poverty line (2017 PPP, $2.15) (million)",531.4354248046875
South Asia,2007,"Population living below the poverty line (2017 PPP, $2.15) (million)",512.7501831054688
South Asia,2008,"Population living below the poverty line (2017 PPP, $2.15) (million)",501.2069396972656
South Asia,2009,"Population living below the poverty line (2017 PPP, $2.15) (million)",485.92779541015625
South Asia,2010,"Population living below the poverty line (2017 PPP, $2.15) (million)",424.8125
South Asia,2011,"Population living below the poverty line (2017 PPP, $2.15) (million)",366.6527404785156
South Asia,2012,"Population living below the poverty line (2017 PPP, $2.15) (million)",340.9124755859375
South Asia,2013,"Population living below the poverty line (2017 PPP, $2.15) (million)",329.68377685546875
South Asia,2014,"Population living below the poverty line (2017 PPP, $2.15) (million)",314.507568359375
South Asia,2015,"Population living below the poverty line (2017 PPP, $2.15) (million)",296.8898010253906
South Asia,2016,"Population living below the poverty line (2017 PPP, $2.15) (million)",284.162353515625
South Asia,2017,"Population living below the poverty line (2017 PPP, $2.15) (million)",230.7657623291016
South Asia,2018,"Population living below the poverty line (2017 PPP, $2.15) (million)",187.13650512695312
South Asia,2019,"Population living below the poverty line (2017 PPP, $2.15) (million)",198.65142822265625
South Asia,2020,"Population living below the poverty line (2017 PPP, $2.15) (million)",246.3687438964844
South Asia,2021,"Population living below the poverty line (2017 PPP, $2.15) (million)",218.22604370117188
South Asia,2022,"Population living below the poverty line (2017 PPP, $2.15) (million)",187.4320373535156
Sub-Saharan Africa,1990,"Population living below the poverty line (2017 PPP, $2.15) (million)",284.6378479003906
Sub-Saharan Africa,1991,"Population living below the poverty line (2017 PPP, $2.15) (million)",300.4837646484375
Sub-Saharan Africa,1992,"Population living below the poverty line (2017 PPP, $2.15) (million)",314.2065124511719
Sub-Saharan Africa,1993,"Population living below the poverty line (2017 PPP, $2.15) (million)",329.1622009277344
Sub-Saharan Africa,1994,"Population living below the poverty line (2017 PPP, $2.15) (million)",339.76910400390625
Sub-Saharan Africa,1995,"Population living below the poverty line (2017 PPP, $2.15) (million)",345.9017028808594
Sub-Saharan Africa,1996,"Population living below the poverty line (2017 PPP, $2.15) (million)",351.6059875488281
Sub-Saharan Africa,1997,"Population living below the poverty line (2017 PPP, $2.15) (million)",358.4466857910156
Sub-Saharan Africa,1998,"Population living below the poverty line (2017 PPP, $2.15) (million)",366.1706237792969
Sub-Saharan Africa,1999,"Population living below the poverty line (2017 PPP, $2.15) (million)",374.07708740234375
Sub-Saharan Africa,2000,"Population living below the poverty line (2017 PPP, $2.15) (million)",381.4300537109375
Sub-Saharan Africa,2001,"Population living below the poverty line (2017 PPP, $2.15) (million)",384.7737121582031
Sub-Saharan Africa,2002,"Population living below the poverty line (2017 PPP, $2.15) (million)",390.95220947265625
Sub-Saharan Africa,2003,"Population living below the poverty line (2017 PPP, $2.15) (million)",392.7841796875
Sub-Saharan Africa,2004,"Population living below the poverty line (2017 PPP, $2.15) (million)",382.3611755371094
Sub-Saharan Africa,2005,"Population living below the poverty line (2017 PPP, $2.15) (million)",379.6968994140625
Sub-Saharan Africa,2006,"Population living below the poverty line (2017 PPP, $2.15) (million)",378.1991271972656
Sub-Saharan Africa,2007,"Population living below the poverty line (2017 PPP, $2.15) (million)",378.83984375
Sub-Saharan Africa,2008,"Population living below the poverty line (2017 PPP, $2.15) (million)",376.7622985839844
Sub-Saharan Africa,2009,"Population living below the poverty line (2017 PPP, $2.15) (million)",382.08245849609375
Sub-Saharan Africa,2010,"Population living below the poverty line (2017 PPP, $2.15) (million)",376.6546630859375
Sub-Saharan Africa,2011,"Population living below the poverty line (2017 PPP, $2.15) (million)",377.0065307617188
Sub-Saharan Africa,2012,"Population living below the poverty line (2017 PPP, $2.15) (million)",376.0981750488281
Sub-Saharan Africa,2013,"Population living below the poverty line (2017 PPP, $2.15) (million)",377.8096008300781
Sub-Saharan Africa,2014,"Population living below the poverty line (2017 PPP, $2.15) (million)",380.22314453125
Sub-Saharan Africa,2015,"Population living below the poverty line (2017 PPP, $2.15) (million)",391.64593505859375
Sub-Saharan Africa,2016,"Population living below the poverty line (2017 PPP, $2.15) (million)",400.07318115234375
Sub-Saharan Africa,2017,"Population living below the poverty line (2017 PPP, $2.15) (million)",405.3531188964844
Sub-Saharan Africa,2018,"Population living below the poverty line (2017 PPP, $2.15) (million)",409.5888977050781
Sub-Saharan Africa,2019,"Population living below the poverty line (2017 PPP, $2.15) (million)",418.12884521484375
World,1981,"Population living below the poverty line (2017 PPP, $2.15) (million)",1988.0909423828125
World,1982,"Population living below the poverty line (2017 PPP, $2.15) (million)",1996.853759765625
World,1983,"Population living below the poverty line (2017 PPP, $2.15) (million)",1990.9031982421875
World,1984,"Population living below the poverty line (2017 PPP, $2.15) (million)",1959.5015869140625
World,1985,"Population living below the poverty line (2017 PPP, $2.15) (million)",1926.4014892578125
World,1986,"Population living below the poverty line (2017 PPP, $2.15) (million)",1891.7989501953125
World,1987,"Population living below the poverty line (2017 PPP, $2.15) (million)",1885.7998046875
World,1988,"Population living below the poverty line (2017 PPP, $2.15) (million)",1827.482666015625
World,1989,"Population living below the poverty line (2017 PPP, $2.15) (million)",1990.0504150390625
World,1990,"Population living below the poverty line (2017 PPP, $2.15) (million)",2008.4144287109373
World,1991,"Population living below the poverty line (2017 PPP, $2.15) (million)",2015.2974853515625
World,1992,"Population living below the poverty line (2017 PPP, $2.15) (million)",2004.6273193359373
World,1993,"Population living below the poverty line (2017 PPP, $2.15) (million)",2008.8851318359373
World,1994,"Population living below the poverty line (2017 PPP, $2.15) (million)",1932.591796875
World,1995,"Population living below the poverty line (2017 PPP, $2.15) (million)",1864.3642578125
World,1996,"Population living below the poverty line (2017 PPP, $2.15) (million)",1805.010498046875
World,1997,"Population living below the poverty line (2017 PPP, $2.15) (million)",1819.8077392578125
World,1998,"Population living below the poverty line (2017 PPP, $2.15) (million)",1864.146484375
World,1999,"Population living below the poverty line (2017 PPP, $2.15) (million)",1835.6781005859373
World,2000,"Population living below the poverty line (2017 PPP, $2.15) (million)",1805.4322509765625
World,2001,"Population living below the poverty line (2017 PPP, $2.15) (million)",1767.3660888671875
World,2002,"Population living below the poverty line (2017 PPP, $2.15) (million)",1695.777099609375
World,2003,"Population living below the poverty line (2017 PPP, $2.15) (million)",1621.6451416015625
World,2004,"Population living below the poverty line (2017 PPP, $2.15) (million)",1512.7821044921875
World,2005,"Population living below the poverty line (2017 PPP, $2.15) (million)",1413.7635498046875
World,2006,"Population living below the poverty line (2017 PPP, $2.15) (million)",1365.2427978515625
World,2007,"Population living below the poverty line (2017 PPP, $2.15) (million)",1294.8809814453125
World,2008,"Population living below the poverty line (2017 PPP, $2.15) (million)",1249.91357421875
World,2009,"Population living below the poverty line (2017 PPP, $2.15) (million)",1203.406494140625
World,2010,"Population living below the poverty line (2017 PPP, $2.15) (million)",1099.1053466796875
World,2011,"Population living below the poverty line (2017 PPP, $2.15) (million)",984.9820556640624
World,2012,"Population living below the poverty line (2017 PPP, $2.15) (million)",925.6802978515624
World,2013,"Population living below the poverty line (2017 PPP, $2.15) (million)",835.51123046875
World,2014,"Population living below the poverty line (2017 PPP, $2.15) (million)",808.93017578125
World,2015,"Population living below the poverty line (2017 PPP, $2.15) (million)",781.3545532226562
World,2016,"Population living below the poverty line (2017 PPP, $2.15) (million)",767.9093627929688
World,2017,"Population living below the poverty line (2017 PPP, $2.15) (million)",715.7266845703125
World,2018,"Population living below the poverty line (2017 PPP, $2.15) (million)",669.5950317382812
World,2019,"Population living below the poverty line (2017 PPP, $2.15) (million)",684.3665161132812
World,2020,"Population living below the poverty line (2017 PPP, $2.15) (million)",762.0454711914062
World,2021,"Population living below the poverty line (2017 PPP, $2.15) (million)",752.5125122070312
World,2022,"Population living below the poverty line (2017 PPP, $2.15) (million)",719.0983276367188
Fragile and conflict affected situations,1993,"Population living below the poverty line (2017 PPP, $2.15) (million)",258.0661315917969
Fragile and conflict affected situations,1994,"Population living below the poverty line (2017 PPP, $2.15) (million)",270.8092346191406
Fragile and conflict affected situations,1995,"Population living below the poverty line (2017 PPP, $2.15) (million)",280.3142395019531
Fragile and conflict affected situations,1996,"Population living below the poverty line (2017 PPP, $2.15) (million)",283.3446044921875
Fragile and conflict affected situations,1997,"Population living below the poverty line (2017 PPP, $2.15) (million)",285.5419616699219
Fragile and conflict affected situations,1998,"Population living below the poverty line (2017 PPP, $2.15) (million)",288.5598449707031
Fragile and conflict affected situations,1999,"Population living below the poverty line (2017 PPP, $2.15) (million)",294.724853515625
Fragile and conflict affected situations,2001,"Population living below the poverty line (2017 PPP, $2.15) (million)",285.5108947753906
Fragile and conflict affected situations,2002,"Population living below the poverty line (2017 PPP, $2.15) (million)",288.6508483886719
Fragile and conflict affected situations,2003,"Population living below the poverty line (2017 PPP, $2.15) (million)",286.5334777832031
